wav_filename,wav_filesize,transcript
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0117.wav,240524,the dolphins swam around our boat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0118.wav,100524,lima
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0119.wav,262444,the misguided souls have lost their way
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0120.wav,70764,papa
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0121.wav,273324,this is a period of transition for me
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0122.wav,59404,dark
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0123.wav,89004,hem
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0124.wav,81644,loyal
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0125.wav,86284,sign
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0126.wav,82444,written
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0127.wav,59724,take
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0129.wav,51564,reek
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0130.wav,86124,seed
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0131.wav,226444,the box contained three sweaters
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0132.wav,102444,brawn
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0134.wav,559246,it also provides for funds to clear slums and help colleges build dormitories
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0135.wav,82604,bit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0136.wav,50604,knitting
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0137.wav,315724,this is not a program of socialized medicine
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0138.wav,83084,fill
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0139.wav,259726,he wrapped the package hastily
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0140.wav,39086,pit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0141.wav,83884,pit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0142.wav,73804,pit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0143.wav,59884,november
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0144.wav,68684,eight
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0145.wav,78444,side
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0146.wav,99724,barn
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0147.wav,71084,him
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0148.wav,58764,start
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0149.wav,146444,foxtrot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0150.wav,101004,kitten
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0151.wav,124524,juliet
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0152.wav,100524,hark
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0153.wav,87884,bloat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0154.wav,245644,relax
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0155.wav,43244,oh
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0156.wav,125964,yes
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0157.wav,98924,leak
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0158.wav,108524,mitten
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0159.wav,95404,oscar
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0160.wav,237964,i have had my bell rung
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0161.wav,372044,the museum hires musicians every evening
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0162.wav,136364,sergeant
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0164.wav,95404,sitting
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0165.wav,96204,at
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0166.wav,100844,rich
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0167.wav,93964,spark
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0168.wav,94604,spark
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0169.wav,72844,spit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0170.wav,96044,spain
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0171.wav,107404,chop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0172.wav,91244,nine
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0173.wav,93644,city
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0174.wav,80684,cake
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0176.wav,281164,hum
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0177.wav,104684,hotel
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0178.wav,220204,the books are very expensive
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0179.wav,110286,harp
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0180.wav,86604,cart
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0181.wav,102444,park
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0182.wav,113004,dart
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0183.wav,86924,hill
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0184.wav,92364,zero
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0185.wav,82284,seven
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0188.wav,235084,the little schoolhouse stood empty
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0189.wav,95724,blow
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0190.wav,205324,alfalfa is healthy for you
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0192.wav,96684,top
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0193.wav,219244,swing your arm as high as you can
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0194.wav,193324,it was a good win for us
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0195.wav,330286,day after day some new episode is reported
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0196.wav,64364,him
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0197.wav,65964,thought
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0198.wav,81484,shy
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0199.wav,77004,six
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0200.wav,199246,there is a treehouse up above
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0201.wav,73004,pit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0202.wav,509324,he further proposed grants of an unspecified sum for experimental hospitals
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0203.wav,114444,fat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0205.wav,95564,heart
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0206.wav,68524,league
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0207.wav,324684,it eventually became a rather proud claim
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0208.wav,441164,nothing has been done yet to take advantage of the enabling legislation
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0209.wav,242444,we rode horseback to the farm
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0210.wav,129164,quebec
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0211.wav,86444,bitten
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0212.wav,208364,the job provides many benefits
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0213.wav,252844,the job provides many benefits
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0214.wav,89004,hat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0215.wav,107404,witch
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0216.wav,94124,leak
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0217.wav,97644,part
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0218.wav,89804,mush
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0219.wav,80844,leak
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0220.wav,88524,no
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0221.wav,101324,fitting
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0223.wav,119084,thorn
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0226.wav,91244,golf
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0227.wav,106284,hitting
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0228.wav,224204,carl lives in a lively home
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0229.wav,114444,darn
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0231.wav,123564,knot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0232.wav,279086,a good attitude is unbeatable
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0233.wav,113004,wicked
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0234.wav,63084,bread
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0235.wav,270284,the owners regularly look for plumbing leaks
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0236.wav,139404,chip
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0237.wav,200046,being able to dance can help too
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0238.wav,67884,hand
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0239.wav,85484,witch
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0240.wav,61644,sitter
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0241.wav,62924,said
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M03/wav_headMic/0242.wav,91244,tread
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0011.wav,49004,right
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0012.wav,51884,feet
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0015.wav,56044,up
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0020.wav,63724,spark
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0023.wav,63724,swarm
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0028.wav,55084,rage
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0030.wav,71404,park
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0031.wav,92204,hair
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0036.wav,55404,knew
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0037.wav,64044,sip
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0038.wav,313004,the quick brown fox jumps over the lazy dog
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0043.wav,42924,meat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0044.wav,297004,yet he still thinks as swiftly as ever
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0051.wav,56044,farm
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0053.wav,51884,dug
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0054.wav,47404,bit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0055.wav,60204,race
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0057.wav,55404,range
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0060.wav,404256,he slowly takes a short walk in the open air each day
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0062.wav,51564,the
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0067.wav,51564,ship
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0069.wav,71404,trouble
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0070.wav,55404,feet
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0071.wav,63404,trace
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0076.wav,79404,air
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0077.wav,353964,you wished to know all about my grandfather
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0078.wav,76844,store
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0079.wav,80044,feed
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0084.wav,64364,tip
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0087.wav,59564,swarm
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0092.wav,79084,gadget
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0095.wav,91244,beta
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0097.wav,67244,air
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0103.wav,59564,torn
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0104.wav,67244,two
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0112.wav,47724,beat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0113.wav,47404,knee
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0114.wav,84204,trait
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0115.wav,55404,rain
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0120.wav,59564,bug
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0121.wav,89004,warm
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0122.wav,51564,bat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0125.wav,59564,know
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0126.wav,63724,storm
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0128.wav,99884,dagger
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0130.wav,56364,whoop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0131.wav,51564,wish
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0135.wav,71404,though
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0136.wav,49004,tie
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0138.wav,51564,back
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0143.wav,68204,near
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0144.wav,71404,bad
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0152.wav,71404,steer
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0153.wav,357484,one validated acts of school districts
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0155.wav,220844,i was conscious all the time
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0159.wav,71724,pad
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0167.wav,51564,lip
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0169.wav,79724,area
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0171.wav,55404,slip
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0173.wav,43244,knot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0176.wav,103724,galore
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0178.wav,99884,gnaw
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0182.wav,152044,he will allow a rare lie
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0183.wav,155884,he will allow a rare lie
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0184.wav,172204,briar
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0185.wav,156204,briar
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0188.wav,57004,no
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0192.wav,60844,white
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0195.wav,67244,suit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0203.wav,73324,prior
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0204.wav,67244,slip
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0205.wav,51564,rock
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0213.wav,88364,urgent
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0214.wav,59244,of
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0219.wav,351084,both figures would go higher in later years
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0220.wav,289324,jane may earn more money by working hard
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0221.wav,59564,sigh
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0228.wav,75564,side
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0229.wav,63724,play
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0230.wav,75564,cycle
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0231.wav,246124,the train approached the depot slowly
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0236.wav,187884,their house is grey and white
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0238.wav,59564,loop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0239.wav,83564,jungle
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0242.wav,276844,i looked up and noticed two old men
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0243.wav,63724,fruit
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0244.wav,56364,fear
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0245.wav,75564,droop
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0247.wav,121324,innocence
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0252.wav,55404,dot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0253.wav,176044,this was easy for us
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0254.wav,72364,mere
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0261.wav,75564,toot
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0266.wav,67884,fate
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0268.wav,67564,charlie
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0270.wav,87724,tile
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0277.wav,91564,brawn
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0279.wav,56684,loyal
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0282.wav,721004,it also provides for funds to clear slums and help colleges build dormitories
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0291.wav,531244,nothing has been done yet to take advantage of the enabling legislation
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0293.wav,60204,fat
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0294.wav,67564,park
/content/mydrive/MyDrive/DeepSpeechv/DeepSpeech/data/Torgo/M04/wav_headMic/0295.wav,173484,there is a treehouse up above
